place,place_short,placeLabel,location,osm,gnd,topostext,pleiades,oclc,getty,dare,arachne,archinform,mibact,iccd,iccdcf,geonames,inception,wikimedia,wikipedia
http://www.wikidata.org/entity/Q3669324,Q3669324,chiesa di Gesù e Maria,Point(12.477609 41.908009),,,,,,,,,,,,,,1675-01-28T00:00:00Z,Gesù e Maria (Rome),https://it.wikipedia.org/wiki/Chiesa_di_Ges%C3%B9_e_Maria_(Roma)
http://www.wikidata.org/entity/Q3669448,Q3669448,chiesa di Ognissanti,Point(12.4789 41.9083),,,,,,,,,,,,,,1882-01-01T00:00:00Z,All Saints Church (Rome),https://it.wikipedia.org/wiki/Chiesa_di_Ognissanti_(chiesa_anglicana_di_Roma)
http://www.wikidata.org/entity/Q3669706,Q3669706,chiesa di San Biagio de Mercato,Point(12.4822 41.894104),,,,,,,,,,,,,,,San Biagio de Mercato (Rome),https://it.wikipedia.org/wiki/Chiesa_di_San_Biagio_de_Mercato
http://www.wikidata.org/entity/Q3670546,Q3670546,chiesa di San Giovanni della Ficozza,Point(12.484722222 41.902111111),,,,,,,,,,,,,,1846-01-01T00:00:00Z,San Giovanni della Ficozza,https://it.wikipedia.org/wiki/Chiesa_di_San_Giovanni_della_Ficozza
http://www.wikidata.org/entity/Q3670550,Q3670550,chiesa di San Giovanni della Pigna,Point(12.478083333 41.897333333),,,,,,,,,,,,,,1624-01-01T00:00:00Z,San Giovanni della Pigna (Rome),https://it.wikipedia.org/wiki/Chiesa_di_San_Giovanni_della_Pigna
http://www.wikidata.org/entity/Q3670675,Q3670675,chiesa di San Giuseppe a Capo le Case,Point(12.485805555 41.904027777),,,,,,,,,,,,,,,San Giuseppe a Capo le Case (Rome),https://it.wikipedia.org/wiki/Chiesa_di_San_Giuseppe_a_Capo_le_Case
http://www.wikidata.org/entity/Q3670718,Q3670718,chiesa di San Gregorio Nazianzeno,Point(12.476805555 41.901972222),,,,,,,,,,,,,,,San Gregorio Nazianzeno (Rome),https://it.wikipedia.org/wiki/Chiesa_di_San_Gregorio_Nazianzeno
http://www.wikidata.org/entity/Q3670719,Q3670719,chiesa di San Gregorio dei Muratori,Point(12.475027777 41.904305555),,,,,,,,,,,,,,,San Gregorio dei Muratori (Rome),https://it.wikipedia.org/wiki/Chiesa_di_San_Gregorio_dei_Muratori
http://www.wikidata.org/entity/Q3671462,Q3671462,chiesa di San Nicola dei Cesarini,Point(12.47675 41.895666666),,,,,,,,,,,,,,1630-01-01T00:00:00Z,San Nicola dei Cesarini (Rome),https://it.wikipedia.org/wiki/Chiesa_di_San_Nicola_dei_Cesarini
http://www.wikidata.org/entity/Q3671465,Q3671465,chiesa di San Nicola dei Prefetti,Point(12.476694444 41.9025),,,,,,,,,,,,,,1582-01-01T00:00:00Z,San Nicola ai Prefetti (Rome),https://it.wikipedia.org/wiki/Chiesa_di_San_Nicola_dei_Prefetti
http://www.wikidata.org/entity/Q3671940,Q3671940,chiesa di San Rocco all'Augusteo,Point(12.4759 41.905458333),,7710857-7,,,,,,,,,15512,,,1654-01-01T00:00:00Z,San Rocco all'Augusteo (Rome),https://it.wikipedia.org/wiki/Chiesa_di_San_Rocco_all%27Augusteo
http://www.wikidata.org/entity/Q3672146,Q3672146,chiesa di San Trifone in Posterula,Point(12.474888888 41.901611111),,,,,,,,,,,,,,1001-01-01T00:00:00Z,,https://it.wikipedia.org/wiki/Chiesa_di_San_Trifone_in_Posterula
http://www.wikidata.org/entity/Q3672146,Q3672146,chiesa di San Trifone in Posterula,Point(12.474888888 41.901611111),,,,,,,,,,,,,,0701-01-01T00:00:00Z,,https://it.wikipedia.org/wiki/Chiesa_di_San_Trifone_in_Posterula
http://www.wikidata.org/entity/Q3672477,Q3672477,chiesa di Sant'Andrea de Biberatica,Point(12.484777777 41.897722222),,,,,,,,,,,,,,,Sant'Andrea de Biberatica,https://it.wikipedia.org/wiki/Chiesa_di_Sant%27Andrea_de_Biberatica
http://www.wikidata.org/entity/Q3672481,Q3672481,chiesa di Sant'Andrea della Colonna,Point(12.479944444 41.900944444),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Chiesa_di_Sant%27Andrea_della_Colonna
http://www.wikidata.org/entity/Q3672553,Q3672553,chiesa di Sant'Anna dei Falegnami,Point(12.476444444 41.894472222),,,,,,,,,,,,,,,Sant'Anna dei Falegnami,https://it.wikipedia.org/wiki/Chiesa_di_Sant%27Anna_dei_Falegnami
http://www.wikidata.org/entity/Q3672770,Q3672770,chiesa di Sant'Elena dei Credenzieri,Point(12.476472222 41.89475),,,,,,,,,,,,,,,Sant'Elena dei Credenzieri,https://it.wikipedia.org/wiki/Chiesa_di_Sant%27Elena_dei_Credenzieri
http://www.wikidata.org/entity/Q3672881,Q3672881,chiesa di Sant'Urbano a Campo Carleo,Point(12.485738 41.894602),,,,,,,,,,,,,,,Sant'Urbano a Campo Carleo,https://it.wikipedia.org/wiki/Chiesa_di_Sant%27Urbano_a_Campo_Carleo
http://www.wikidata.org/entity/Q3673136,Q3673136,chiesa di Santa Lucia alle Botteghe Oscure,Point(12.478027777 41.894972222),,,,,,,,,,,15429,,,1630-01-01T00:00:00Z,Santa Lucia alle Botteghe Oscure,https://it.wikipedia.org/wiki/Chiesa_di_Santa_Lucia_alle_Botteghe_Oscure
http://www.wikidata.org/entity/Q3890536,Q3890536,Palazzo Muti Papazzurri,Point(12.4838 41.8988),,,,,,,,,,,,,,,Palazzo Muti Papazzurri,https://it.wikipedia.org/wiki/Palazzo_Muti_Papazzurri
http://www.wikidata.org/entity/Q3890694,Q3890694,Palazzo Poli,Point(12.483182 41.901138),,,,,,,,,,,,,,,Palazzo Poli (Rome),https://it.wikipedia.org/wiki/Palazzo_Poli_(Roma)
http://www.wikidata.org/entity/Q3890822,Q3890822,Palazzo San Macuto,Point(12.479402 41.89904),,,,,,,,,,,,1467415174907,,,Palazzo San Macuto (Rome),https://it.wikipedia.org/wiki/Palazzo_San_Macuto
http://www.wikidata.org/entity/Q3890822,Q3890822,Palazzo San Macuto,Point(12.478454 41.89906),,,,,,,,,,,,1467415174907,,,Palazzo San Macuto (Rome),https://it.wikipedia.org/wiki/Palazzo_San_Macuto
http://www.wikidata.org/entity/Q3891484,Q3891484,Palazzo della Sapienza,Point(12.47455 41.89817),,,,,,,,,,,,,,,Palazzo della Sapienza,https://it.wikipedia.org/wiki/Palazzo_della_Sapienza
http://www.wikidata.org/entity/Q3902150,Q3902150,piazza Borghese,Point(12.47608 41.90378),,,,,,,,,,,,,,,Piazza Borghese (Rome),https://it.wikipedia.org/wiki/Piazza_Borghese_(Roma)
http://www.wikidata.org/entity/Q3902369,Q3902369,piazza d'Aracoeli,Point(12.48102778 41.89440278),,,,,,,,,,,,,,,Piazza d'Aracoeli,https://it.wikipedia.org/wiki/Piazza_d%27Aracoeli
http://www.wikidata.org/entity/Q3902403,Q3902403,piazza del Gesù,Point(12.479122 41.895677),,,,,,,,,,,,,,,Piazza del Gesù (Rome),https://it.wikipedia.org/wiki/Piazza_del_Ges%C3%B9_(Roma)
http://www.wikidata.org/entity/Q3902472,Q3902472,piazza di San Silvestro,Point(12.48117 41.90258),,,,,,,,,,,,,,,Piazza di San Silvestro (Rome),https://it.wikipedia.org/wiki/Piazza_di_San_Silvestro
http://www.wikidata.org/entity/Q3944600,Q3944600,Sacrario delle bandiere,Point(12.483711111 41.894963888),,,,,,,,,,,,,,1968-11-04T00:00:00Z,Sacrario delle bandiere,https://it.wikipedia.org/wiki/Sacrario_delle_Bandiere
http://www.wikidata.org/entity/Q3955643,Q3955643,Sepolcro dei Domizi,Point(12.47644722 41.91137778),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Sepolcro_dei_Domizi
http://www.wikidata.org/entity/Q3955644,Q3955644,sepolcro dei Sempronii,Point(12.48545 41.89979444),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Sepolcro_dei_Sempronii
http://www.wikidata.org/entity/Q3968656,Q3968656,Statua del Facchino,Point(12.481378 41.898303),,,,,,,,,,,,,,1580-01-01T00:00:00Z,Fontana del Facchino (Rome),https://it.wikipedia.org/wiki/Fontana_del_Facchino
http://www.wikidata.org/entity/Q3971979,Q3971979,stazione meteorologica di Roma Collegio Romano,Point(12.4806 41.8985),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Stazione_meteorologica_di_Roma_Collegio_Romano
http://www.wikidata.org/entity/Q3971979,Q3971979,stazione meteorologica di Roma Collegio Romano,Point(12.480447222 41.897836111),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Stazione_meteorologica_di_Roma_Collegio_Romano
http://www.wikidata.org/entity/Q3982125,Q3982125,Teatro Sala Umberto,Point(12.4817236 41.9030818),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Teatro_Sala_Umberto
http://www.wikidata.org/entity/Q3983215,Q3983215,Tempio della Salus,Point(12.48555556 41.90082222),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Tempio_della_Salus
http://www.wikidata.org/entity/Q3983269,Q3983269,Tempio di Iside,Point(12.48410556 41.89445556),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Tempio_di_Iside_(Campidoglio)
http://www.wikidata.org/entity/Q3981921,Q3981921,Teatro Capranica,Point(12.4778 41.9002),,,,,,,,,,,,,,,Almo Collegio Capranica - Exterior,https://it.wikipedia.org/wiki/Teatro_Capranica
http://www.wikidata.org/entity/Q3981980,Q3981980,Teatro Flaiano,Point(12.479146606 41.896773188),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Teatro_Flaiano
http://www.wikidata.org/entity/Q3982110,Q3982110,Teatro Quirino,Point(12.482521 41.899858),,,,,,,,,,,,,,,Teatro Quirino (Rome),https://it.wikipedia.org/wiki/Teatro_Quirino
http://www.wikidata.org/entity/Q4005587,Q4005587,Unione delle Province d'Italia,Point(12.47527778 41.90277778),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Unione_delle_province_d%27Italia
http://www.wikidata.org/entity/Q4005887,Q4005887,"Università ""Universitas Mercatorum""",Point(12.477459815 41.8937875),,1227872127,,,,,,,,,,,,2006-01-01T00:00:00Z,,https://it.wikipedia.org/wiki/Universit%C3%A0_telematica_Universitas_Mercatorum
http://www.wikidata.org/entity/Q4005949,Q4005949,Università telematica internazionale UniNettuno,Point(12.477485 41.8961758),,,,,,,,,,,,,,2005-01-01T00:00:00Z,,https://it.wikipedia.org/wiki/Universit%C3%A0_telematica_internazionale_%22UniNettuno%22
http://www.wikidata.org/entity/Q318660,Q318660,basilica di Santa Maria in Aracoeli,Point(12.483333333 41.893888888),,4305824-3,,,,,,,10027,,15440,1467368712189,8015149,1300-01-01T00:00:00Z,Santa Maria in Aracoeli (Rome),https://it.wikipedia.org/wiki/Basilica_di_Santa_Maria_in_Aracoeli
http://www.wikidata.org/entity/Q318660,Q318660,basilica di Santa Maria in Aracoeli,Point(12.483333333 41.893888888),,1086875974,,,,,,,10027,,15440,1467368712189,8015149,1300-01-01T00:00:00Z,Santa Maria in Aracoeli (Rome),https://it.wikipedia.org/wiki/Basilica_di_Santa_Maria_in_Aracoeli
http://www.wikidata.org/entity/Q3891056,Q3891056,Palazzo Verospi Vitelleschi,Point(12.48183333 41.89722222),,,,,,,,,,,,,,,Palazzo Verospi Vitelleschi,https://it.wikipedia.org/wiki/Palazzo_Verospi_Vitelleschi
http://www.wikidata.org/entity/Q3945740,Q3945740,Salone Margherita,Point(12.4836534 41.9044497),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Salone_Margherita_(Roma)
http://www.wikidata.org/entity/Q265384,Q265384,Colonna di Marco Aurelio,Point(12.48 41.9008),,4620558-5,419125ACMA,15522,,,,,,,,,,0200-01-01T00:00:00Z,Column of Marcus Aurelius (Rome),https://it.wikipedia.org/wiki/Colonna_di_Marco_Aurelio
http://www.wikidata.org/entity/Q265384,Q265384,Colonna di Marco Aurelio,Point(12.48 41.9008),,4620558-5,419125ACMA,15522,,,,,,,,,,0193-01-01T00:00:00Z,Column of Marcus Aurelius (Rome),https://it.wikipedia.org/wiki/Colonna_di_Marco_Aurelio
http://www.wikidata.org/entity/Q283153,Q283153,Palazzo Nuovo,Point(12.48316389 41.89359444),,4687989-4,,,,,,,19479,,,,,,Palazzo Nuovo (Rome),https://it.wikipedia.org/wiki/Palazzo_Nuovo_(Roma)
http://www.wikidata.org/entity/Q3955650,Q3955650,Sepolcro di Gaio Publicio Bibulo,Point(12.48150833 41.89486389),,,,,,,,,,,,,,,Tomb of Gaius Publicius Bibulus,https://it.wikipedia.org/wiki/Sepolcro_di_Gaio_Publicio_Bibulo
http://www.wikidata.org/entity/Q3981970,Q3981970,Teatro Drammatico Nazionale,Point(12.48539 41.89726),,,,,,,,,,,,,,,Teatro drammatico nazionale (Rome),https://it.wikipedia.org/wiki/Teatro_Drammatico_Nazionale
http://www.wikidata.org/entity/Q461997,Q461997,chiesa di Santa Maria di Loreto,Point(12.484166666 41.896111111),,,,,,,,,,,,,,1507-01-01T00:00:00Z,Santa Maria di Loreto (Rome),https://it.wikipedia.org/wiki/Chiesa_di_Santa_Maria_di_Loreto_(Roma)
http://www.wikidata.org/entity/Q467025,Q467025,Pontificia Università Gregoriana,Point(12.484722222 41.898888888),,43053-5,,,,,,,,,,,,1551-01-01T00:00:00Z,Pontifical Gregorian University,https://it.wikipedia.org/wiki/Pontificia_Universit%C3%A0_Gregoriana
http://www.wikidata.org/entity/Q506234,Q506234,Vittoriano,Point(12.482955785 41.894861015),,4263204-3,,,,,,,9659,107786,,,7303190,1925-01-01T00:00:00Z,Vittoriano (Rome),https://it.wikipedia.org/wiki/Vittoriano
http://www.wikidata.org/entity/Q512703,Q512703,chiesa della Santissima Trinità degli Spagnoli,Point(12.4793 41.9045),,,,,,,,,,,,,,1741-01-01T00:00:00Z,Santissima Trinità degli Spagnoli (Rome),https://it.wikipedia.org/wiki/Chiesa_della_Santissima_Trinit%C3%A0_degli_Spagnoli_(Roma)
http://www.wikidata.org/entity/Q518832,Q518832,Terme di Agrippa,Point(12.476997 41.896906),6596512,,419125BTAg,22073979,,,,2100162,,,,,,,Baths of Agrippa,https://it.wikipedia.org/wiki/Terme_di_Agrippa
http://www.wikidata.org/entity/Q528019,Q528019,Almo collegio Capranica,Point(12.477632 41.900128),,,,,,,,,,,,,,1457-01-01T00:00:00Z,Almo Collegio Capranica,https://it.wikipedia.org/wiki/Almo_collegio_Capranica
http://www.wikidata.org/entity/Q549998,Q549998,via Salaria,Point(12.483 41.9),,,,18271457,,,,,,,,,3168691,,Via Salaria,https://it.wikipedia.org/wiki/Via_Salaria
http://www.wikidata.org/entity/Q550215,Q550215,Pincio,Point(12.479653 41.911763),,4337875-4,,,,,,,,,,,8015111,,Pincio (Rome),https://it.wikipedia.org/wiki/Pincio
http://www.wikidata.org/entity/Q568194,Q568194,Obelisco Flaminio,Point(12.47635 41.9107),,,419125AOFl,,,,,,,,,,,-1400-01-01T00:00:00Z,Flaminio obelisk (Rome),https://it.wikipedia.org/wiki/Obelisco_Flaminio
http://www.wikidata.org/entity/Q575012,Q575012,Antico Caffè Greco,Point(12.481436 41.905558),,4196957-1,,,,,,,,,,,,1760-01-01T00:00:00Z,Antico Caffè Greco,https://it.wikipedia.org/wiki/Antico_Caff%C3%A8_Greco
http://www.wikidata.org/entity/Q588377,Q588377,Teatro Argentina,Point(12.476111111 41.895555555),,5269669-8,,,,,,,,,,,6946426,1732-01-31T00:00:00Z,Teatro Argentina,https://it.wikipedia.org/wiki/Teatro_Argentina
http://www.wikidata.org/entity/Q590073,Q590073,cordonata capitolina,Point(12.48226389 41.893625),,,,,,,,,,,,,,,Cordonata,https://it.wikipedia.org/wiki/Cordonata_(Roma)
http://www.wikidata.org/entity/Q599302,Q599302,Colonna di Antonino Pio,Point(12.47611111 41.90166667),,,,,,,,,,,,,,0161-01-01T00:00:00Z,Column of Antoninus Pius,https://it.wikipedia.org/wiki/Colonna_di_Antonino_Pio
http://www.wikidata.org/entity/Q623612,Q623612,Ara Pacis,Point(12.475555555 41.906388888),,4310287-6,419125SAPa,,,,,2100183,14618,,,,6269265,,Ara Pacis,https://it.wikipedia.org/wiki/Ara_Pacis
http://www.wikidata.org/entity/Q2430760,Q2430760,Porticus Vipsania,Point(12.482 41.9),,,,721487826,,,,,,,,,,,Porticus Vipsania,https://it.wikipedia.org/wiki/Porticus_Vipsania
http://www.wikidata.org/entity/Q2459870,Q2459870,Tempio di Venere Genitrice,Point(12.4848 41.8942),,,419125SVeG,898745908,,,,2100078,,,,,,-0045-01-01T00:00:00Z,"Temple of Venus Genetrix, Rome",https://it.wikipedia.org/wiki/Tempio_di_Venere_Genitrice
http://www.wikidata.org/entity/Q2489956,Q2489956,Villa publica,Point(12.4791 41.8975),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Villa_publica
http://www.wikidata.org/entity/Q2518575,Q2518575,piazza della Minerva,Point(12.4775 41.89806),,7603336-3,,,,,,,,,,,,,Piazza della Minerva (Rome),https://it.wikipedia.org/wiki/Piazza_della_Minerva
http://www.wikidata.org/entity/Q2521687,Q2521687,via del Babuino,Point(12.4795 41.9081),,4594875-6,,,,,,,,,,,,,Via del Babuino,https://it.wikipedia.org/wiki/Via_del_Babuino
http://www.wikidata.org/entity/Q2579746,Q2579746,piazza di Monte Citorio,Point(12.47861111 41.90083333),,7690920-7,,,,,,,,,,,,,Piazza di Monte Citorio,https://it.wikipedia.org/wiki/Piazza_di_Monte_Citorio
http://www.wikidata.org/entity/Q2704224,Q2704224,arco di Nerone,Point(12.483 41.8934),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Arco_di_Nerone
http://www.wikidata.org/entity/Q2705933,Q2705933,Portico di Ottavio,Point(12.4757 41.8939),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Portico_di_Ottavio
http://www.wikidata.org/entity/Q2734384,Q2734384,Teatro di Balbo,Point(12.4786 41.8944),,7682073-7,419125BTBa,,,,,2100188,,,,,,,Theatre of Balbus,https://it.wikipedia.org/wiki/Teatro_di_Balbo
http://www.wikidata.org/entity/Q2791338,Q2791338,chiesa di San Girolamo dei Croati,Point(12.4757 41.905),,4461205-9,,,,,,,,,15409,,,1587-01-01T00:00:00Z,San Girolamo dei Croati (Rome),https://it.wikipedia.org/wiki/Chiesa_di_San_Girolamo_dei_Croati
http://www.wikidata.org/entity/Q2859847,Q2859847,Arcus Novus,Point(12.48156 41.89817),,,,721487827,,,,,,,,,,0293-01-01T00:00:00Z,Arcus Novus,https://it.wikipedia.org/wiki/Arcus_Novus
http://www.wikidata.org/entity/Q2859865,Q2859865,Arco di Marco Aurelio,Point(12.480472 41.9015),,,,,,,,,,,,,,,Arch of Marcus Aurelius (Rome),https://it.wikipedia.org/wiki/Arco_di_Marco_Aurelio_(Roma)
http://www.wikidata.org/entity/Q2859865,Q2859865,Arco di Marco Aurelio,Point(12.4842 41.8944),,,,,,,,,,,,,,,Arch of Marcus Aurelius (Rome),https://it.wikipedia.org/wiki/Arco_di_Marco_Aurelio_(Roma)
http://www.wikidata.org/entity/Q2892984,Q2892984,Sala da tè Babington's,Point(12.4823 41.906),,,,,,,,,,,,,,1893-01-01T00:00:00Z,Babington's tea room (Rome),https://it.wikipedia.org/wiki/Sala_da_t%C3%A8_Babington%27s
http://www.wikidata.org/entity/Q2901253,Q2901253,Biblioteca di archeologia e storia dell'arte,Point(12.481825 41.896255),,2148900-2,,,,,,,,117445,,,,1922-01-01T00:00:00Z,,https://it.wikipedia.org/wiki/Biblioteca_di_archeologia_e_storia_dell%27arte
http://www.wikidata.org/entity/Q2901253,Q2901253,Biblioteca di archeologia e storia dell'arte,Point(12.481825 41.896255),,117437-X,,,,,,,,117445,,,,1922-01-01T00:00:00Z,,https://it.wikipedia.org/wiki/Biblioteca_di_archeologia_e_storia_dell%27arte
http://www.wikidata.org/entity/Q2901274,Q2901274,Biblioteca Casanatense,Point(12.479639 41.898148),,1023158-4,,,,,,,,20546,,,,1701-01-01T00:00:00Z,Biblioteca Casanatense (Rome),https://it.wikipedia.org/wiki/Biblioteca_Casanatense
http://www.wikidata.org/entity/Q2901342,Q2901342,Biblioteca di storia moderna e contemporanea,Point(12.4761283 41.894051),,4274287-0,,,,,,,,111046,,,,1921-01-01T00:00:00Z,,https://it.wikipedia.org/wiki/Biblioteca_di_storia_moderna_e_contemporanea
http://www.wikidata.org/entity/Q2901342,Q2901342,Biblioteca di storia moderna e contemporanea,Point(12.4761283 41.894051),,1090233-8,,,,,,,,111046,,,,1921-01-01T00:00:00Z,,https://it.wikipedia.org/wiki/Biblioteca_di_storia_moderna_e_contemporanea
http://www.wikidata.org/entity/Q2932912,Q2932912,Caffè Aragno,Point(12.479983 41.902443),,,,,,,,,,,,,,1886-01-01T00:00:00Z,,https://it.wikipedia.org/wiki/Caff%C3%A8_Aragno
http://www.wikidata.org/entity/Q2940954,Q2940954,Castra di Roma antica,Point(12.485175 41.904257),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Castra_di_Roma_antica
http://www.wikidata.org/entity/Q2946161,Q2946161,Centro Storico,Point(12.4766 41.899),,,,,,,,,,,,,,1977-07-30T00:00:00Z,,https://it.wikipedia.org/wiki/Centro_Storico_(zona_di_Roma)
http://www.wikidata.org/entity/Q3005742,Q3005742,crypta Balbi,Point(12.4786 41.8944),,6023375-8,,756231346,,,,,,20234,,ICCD_CF_9935496422251,,,Crypta Balbi,https://it.wikipedia.org/wiki/Crypta_Balbi
http://www.wikidata.org/entity/Q3007659,Q3007659,curia di Pompeo,Point(12.475 41.8953),,,,,,,,,,,,,,-0061-01-01T00:00:00Z,,https://it.wikipedia.org/wiki/Curia_di_Pompeo
http://www.wikidata.org/entity/Q3074203,Q3074203,Tempio di Traiano,Point(12.48583333 41.89555556),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Tempio_di_Traiano
http://www.wikidata.org/entity/Q3831897,Q3831897,Liceo Artistico Statale Via Di Ripetta,Point(12.4756 41.907),,,,,,,,,,,,,,1974-01-01T00:00:00Z,,https://it.wikipedia.org/wiki/Liceo_artistico_Ripetta
http://www.wikidata.org/entity/Q3831911,Q3831911,Liceo classico Ennio Quirino Visconti,Point(12.480543829 41.8981144),,,,,,,,,,,,,,,Liceo ginnasio statale Ennio Quirino Visconti (Rome),https://it.wikipedia.org/wiki/Liceo_classico_Ennio_Quirino_Visconti
http://www.wikidata.org/entity/Q3840756,Q3840756,lungotevere in Augusta,Point(12.474486 41.908017),,,,,,,,,,,,,,,Lungotevere in Augusta,https://it.wikipedia.org/wiki/Lungotevere_in_Augusta
http://www.wikidata.org/entity/Q3867752,Q3867752,Museo centrale del Risorgimento,Point(12.483925 41.893902777),,,,,,,,,,101538,,,,1970-01-01T00:00:00Z,Museo Centrale del Risorgimento al Vittoriano,https://it.wikipedia.org/wiki/Museo_centrale_del_Risorgimento_al_Vittoriano
http://www.wikidata.org/entity/Q3867996,Q3867996,Museo dell'Ara Pacis,Point(12.474738 41.907654),,,,,,,,,,101552,,,,2006-01-01T00:00:00Z,Ara Pacis museum (Rome),https://it.wikipedia.org/wiki/Museo_dell%27Ara_Pacis
http://www.wikidata.org/entity/Q3868139,Q3868139,Museo delle cere,Point(12.483281 41.897644),,,,,,,,,,101556,,,,1958-01-01T00:00:00Z,Museo delle Cere (Rome),https://it.wikipedia.org/wiki/Museo_delle_cere_(Roma)
http://www.wikidata.org/entity/Q3868428,Q3868428,Museo nazionale delle paste alimentari,Point(12.485 41.900889),,,,,,,,,,,,,,1992-01-01T00:00:00Z,,https://it.wikipedia.org/wiki/Museo_nazionale_delle_paste_alimentari
http://www.wikidata.org/entity/Q3884473,Q3884473,oratorio del Santissimo Sacramento,Point(12.482297222 41.901894444),,,,,,,,,,,,,,1727-01-01T00:00:00Z,Santissimo Sacramento (Rome),https://it.wikipedia.org/wiki/Oratorio_del_Santissimo_Sacramento_(Roma)
http://www.wikidata.org/entity/Q3884476,Q3884476,oratorio del Santissimo Sacramento di San Lorenzo in Lucina,Point(12.479861111 41.904611111),,,,,,,,,,,,,,1578-01-01T00:00:00Z,Oratorio del Santissimo Sacramento di San Lorenzo in Lucina,https://it.wikipedia.org/wiki/Oratorio_del_Santissimo_Sacramento_di_San_Lorenzo_in_Lucina
http://www.wikidata.org/entity/Q3886133,Q3886133,Orologio ad acqua,Point(12.480711111 41.911772222),,,,,,,,,,,,,,,Hydrochronometer (Giambattista Embriaco),https://it.wikipedia.org/wiki/Orologio_ad_acqua_(Roma)
http://www.wikidata.org/entity/Q3889422,Q3889422,Palazzetto del Burcardo,Point(12.47538889 41.89586111),,,,,,,,,,,15265,,,,Casa del Burcardo,https://it.wikipedia.org/wiki/Palazzetto_del_Burcardo
http://www.wikidata.org/entity/Q3889549,Q3889549,Palazzo Aragona Gonzaga,Point(12.4751 41.903),,,,,,,,,,,,,,,Palazzo Aragonia-Gonzaga,https://it.wikipedia.org/wiki/Palazzo_Aragona_Gonzaga
http://www.wikidata.org/entity/Q3889569,Q3889569,Palazzo Astalli,Point(12.4805 41.89488889),,,,,,,,,,,,,,,Palazzo Astalli,https://it.wikipedia.org/wiki/Palazzo_Astalli
http://www.wikidata.org/entity/Q3889585,Q3889585,Palazzo Baldassini,Point(12.47555556 41.90055556),,,,,,,,,10918,,,1467302504548,,,Palazzo Baldassini (Rome),https://it.wikipedia.org/wiki/Palazzo_Baldassini
http://www.wikidata.org/entity/Q3889585,Q3889585,Palazzo Baldassini,Point(12.475206 41.900525),,,,,,,,,10918,,,1467302504548,,,Palazzo Baldassini (Rome),https://it.wikipedia.org/wiki/Palazzo_Baldassini
http://www.wikidata.org/entity/Q3889693,Q3889693,Palazzo Bonaparte,Point(12.4818 41.8975),,,,,,,,,,,,,,,Palazzo Bonaparte (Rome),https://it.wikipedia.org/wiki/Palazzo_Bonaparte_(Roma)
http://www.wikidata.org/entity/Q3889765,Q3889765,Palazzo Canova,Point(12.47705556 41.90730556),,,,,,,,,,,,,,,Studio Canova (Rome),https://it.wikipedia.org/wiki/Studio_Canova
http://www.wikidata.org/entity/Q3889770,Q3889770,Palazzo Capilupi,Point(12.47680556 41.90241667),,,,,,,,,,,,,,,,https://it.wikipedia.org/wiki/Palazzo_Capilupi
http://www.wikidata.org/entity/Q3889852,Q3889852,Palazzo Chigi-Odescalchi,Point(12.482527777 41.898222222),,7533809-9,,,,,,,10919,,15733,,,,Palazzo Chigi-Odescalchi (Rome),https://it.wikipedia.org/wiki/Palazzo_Chigi-Odescalchi
http://www.wikidata.org/entity/Q3889980,Q3889980,Palazzo De Carolis,Point(12.48113 41.89857),,,,,,,,,,,,,,,Palazzo de Carolis (Rome),https://it.wikipedia.org/wiki/Palazzo_De_Carolis
http://www.wikidata.org/entity/Q3890121,Q3890121,Palazzo Firenze,Point(12.475903 41.90257),,,,,,,,,,,,1467389268288,,,Palazzo Firenze (Rome),https://it.wikipedia.org/wiki/Palazzo_Firenze
http://www.wikidata.org/entity/Q3890240,Q3890240,Palazzo Giustiniani,Point(12.475297222 41.899222222),,,,,,,,,,,15747,1467352880812,,1580-01-01T00:00:00Z,Palazzo Giustiniani (Rome),https://it.wikipedia.org/wiki/Palazzo_Giustiniani_(Roma)
http://www.wikidata.org/entity/Q3890296,Q3890296,Palazzo Incontro,Point(12.4765 41.90236111),,,,,,,,,,,,,,,Palazzo Incontro (Rome),https://it.wikipedia.org/wiki/Palazzo_Incontro
http://www.wikidata.org/entity/Q3890366,Q3890366,Palazzo Maccarani Stati,Point(12.47536111 41.89827778),,,,,,,,,,,,,,,Palazzo Maccarani Stati (Rome),https://it.wikipedia.org/wiki/Palazzo_Maccarani_Stati
